, Tower - Primitive, Tower - Copper, Tower - Bronze, Tower - Medieval, Tower - Palisades, Tower - Bamboo, Tower - Imperial, 88mm AA Gun, Tower - Concrete, AA Missile Tower, Tower - Laser, Space Turret, Tower - Space, AA Missile Tower, Fokker Fighter/Bomber, Sopwith Fighter, Gotha Bomber, Catalina, Spitfire Fighter, B-29 Bomber, ME109  Fighter/Bomber, P-51 Fighter, B-17 Bomber, Typhoon Anti-Tank, Corsair Fighter/Bomber, ME262 Fighter/Bomber, Heinkel Bomber, Dauntless, Zero (Carrier Based), Zero, F-15 Fighter, B-2 Bomber, F-14 Fighter/Bomber, B-52 Bomber, A-10 Anti-Tank, F-117 Fighter/Bomber, Titan Bomber, Talon Fighter/Bomber, B-122 Wyvern Bomber, Jackal Fighter, Avenger Fighter/Bomber, Phoenix Fighter/Bomber, Nebula Fighter, Planetary Fighter, War Raft, Galley - Copper, Battleship - Copper, Frigate - Copper, Galley - Bronze, Catapult Ship - Bronze, Frigate - Bronze, Battleship - Bronze, Battleship - Byzantine, Galley - Byzantine, Frigate - Byzantine, Galley - Middle Ages, Battleship - Middle Ages, Frigate - Middle Ages, Catapult Ship, Galleon - Renaissance, Battleship - Renaissance, Frigate - Renaissance, Cruiser - Gunboat, Galleon - Imperial, Battleship - Imperial, Frigate - Imperial, Battleship - Royal, Frigate - Royal, Galleon - Royal, Cruiser - Dardo, Frigate - Good Hope, Naval Mine, Battleship - Dreadnought, Battleship - Bismarck, Frigate - Warrington, Battleship - Leviathan, Frigate - Juggernaut, Cruiser - Sagittarian, Clubman, Rock Thrower, Spearman, Slinger, Sampson, Simple Bowman, Maceman, Horseman, Simple Bowman (Fire), Chariot Archer, War Elephant, Stone Thrower, Short Sword, Phalanx, Ram, Catapult, Bronze Cavalry, Elephant Archer, Javelin, Scorpion, Composite Bow, Crossbow, Pilum, Cataphract, Persian Cavalry, Viking, Barbarian, Composite Bow (Fire), Cavalry Archer, Long Bow, Long Sword, Pikeman, Trebuchet, Knight, Ballista, Heavy Ram, Long Bow (Fire), Arquebus, Culverin, Basilisk, Royal Cuirassier, Carabineer, Musketeer, Bombard, Halberdier, Sharpshooter, Hand Cannoneer, Dragoon, Grenadier, Serpentine, Bronze Cannon, Imperial Cuirassier, Elite Guard, Partisan, 57mm AT Gun, Machine Gun, Hovercraft, Artillery, Flak Halftrack, Trench Mortar, MkV Tank (HE), Doughboy, A7V Tank (AP), Howitzer Cannon, Grenade Launcher, Sniper, Radio Man, Marine, Bazooka, Flame Thrower, Panzer Tank (AP), Sherman Tank (HE), SAS Commando, Sherman - Flamethrower, 120mm AT Gun, Stinger Soldier, M1 Tank (HE), Heavy Mortar, Leopard Tank (AP), Colossus Artillery, Sentinel, Gladiator Tank, Minotaur, Thor AT Gun, Furies, Pandora, Hyperion, Paladin Cannon, Skywatcher AA, Anti Missile Battery, Guardian, Hercules AT Gun, Zeus, Minotaur II, Hyperion II, Pandora II, Centurion Tank, Watchman, Mining Unit, Cyber Ninja, Dune Patrol, Citizen, Female Citizen, Helicopter Anti-Tank, Sea King, Helicopter Gunship, Reaper Gunship, Sea King II, Spectre AT Helicopter, Ares, Ares II, Sub - U-Boat, Sub - Nautilus, Sub - Trident, Sub - Hammerhead, Sub - Triton, Sargon of Akkad, Alexander the Great, Short Sword (Crusader), Bronze Cavalry (Crusader), Gaius Marius, Charlemagne, William the Conqueror, Long Sword (Crusader), Knight (Crusader), Isabella of Castile, Elizabeth I, Otto von Bismarck, DeVerran, Erwin Rommel, RW Bresden, Alexi Septimus, Tempest, Molly Ryan, Khan Sun Do, Gilgamesh, Hannibal, Greek Captain, Julius Caesar, Julius Caesar, Richard the Lionheart, Henry V, Oliver Cromwell, Napoleon, Manfred von Richthofen, Travis Shackelford, Lt. Stock, 'Bulldog' Ramsey, Dennis St. Albans, Sergei Molotov, Cyborg Molotov, Hu Kwan Do, Space Capital Ship, Space Corvette, Space Fighter
 Cavalry Archer,5.75,5.75,5.75,5.75,5.75,5.75,5.75,23.0,5.75,23.0,5.75,5.75,5.75,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,23.0,17.0,17.0,23.0,23.0,16.0,16.0,15.0,23.0,15.0,23.0,13.0,13.0,23.0,23.0,8.0,8.0,8.0,23.0,5.0,5.0,3.0,3.0,23.0,3.0,3.0,0,3.0,3.0,3.0,3.0,3.0,1,22.0,21.0,48.3,23.0,23.0,22.0,19.0,17.0,22.0,22.0,69.0,1,17.0,48.3,2.3000000000000003,15.0,34.5,20.0,46.575,1,21.0,23.0,46.575,17.0,37.95,3.4499999999999997,19.0,21.0,23.0,20.0,17.0,48.3,10.0,34.5,1,2.3000000000000003,20.0,19.55,1,10.0,15.0,14.950000000000001,19.55,23.0,48.3,23.0,23.0,14.950000000000001,19.55,23.0,1,14.0,23.0,23.0,23.0,23.0,23.0,23.0,1,23.0,1,19.55,1,23.0,23.0,23.0,23.0,19.55,23.0,23.0,1,1,19.55,1,23.0,23.0,1,23.0,1,23.0,19.55,1,1,23.0,1,1,1,1,1,1,19.55,1,1,1,1,1,1,19.55,1,23.0,1,23.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,17.0,34.5,11.5,11.5,11.5,17.0,34.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,1,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,0,0,0
 Long Bow,4.25,4.25,4.25,4.25,4.25,4.25,4.25,17.0,4.25,17.0,4.25,4.25,4.25,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,17.0,11.0,11.0,17.0,17.0,10.0,10.0,9.0,17.0,9.0,17.0,7.0,7.0,17.0,17.0,2.0,2.0,2.0,17.0,1,1,1,1,17.0,1,1,0,1,1,1,1,1,1,16.0,15.0,25.5,17.0,17.0,16.0,13.0,11.0,16.0,16.0,51.0,1,11.0,25.5,1.7000000000000002,9.0,25.5,14.0,25.5,1,15.0,17.0,25.5,11.0,25.5,2.55,13.0,15.0,17.0,14.0,11.0,25.5,4.0,25.5,1,1.7000000000000002,14.0,17.0,1,4.0,9.0,17.0,17.0,17.0,25.5,17.0,17.0,17.0,17.0,17.0,1,8.0,17.0,17.0,17.0,17.0,17.0,17.0,1,17.0,1,17.0,1,17.0,17.0,17.0,17.0,17.0,17.0,17.0,1,1,17.0,1,17.0,17.0,1,17.0,1,17.0,17.0,1,1,17.0,1,1,1,1,1,1,17.0,1,1,1,1,1,1,17.0,1,17.0,1,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.45,14.45,11.0,25.5,14.45,14.45,14.45,11.0,25.5,14.45,14.45,14.45,14.45,14.45,14.45,14.45,1,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,0,0,0
 Long Sword,21.75,21.75,21.75,21.75,21.75,21.75,21.75,29.0,21.75,29.0,21.75,21.75,21.75,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0,29.0,29.0,29.0,29.0,29.0,29.0,43.5,29.0,27.0,43.5,29.0,43.5,43.5,43.5,43.5,43.5,29.0,29.0,43.5,26.0,29.0,29.0,24.0,87.0,19.200000000000003,29.0,43.5,43.5,18.200000000000003,41.5,29.25,29.0,41.5,43.5,37.5,43.5,43.5,23.0,29.0,19.0,29.0,29.0,43.5,24.65,29.0,29.0,42.5,9.0,24.65,29.0,25.0,29.0,29.0,4.0,24.65,29.0,29.0,43.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,1,24.65,1,29.0,29.0,29.0,29.0,24.65,29.0,29.0,1,1,24.65,1,29.0,29.0,1,29.0,1,29.0,24.65,1,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,24.65,29.0,29.0,29.0,29.0,29.0,1,24.65,1,29.0,4.0,58.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,26.0,43.5,24.0,26.0,25.0,24.0,43.5,19.0,23.0,21.0,19.0,19.0,19.0,19.0,19.0,29.0,19.0,19.0,27.0,26.0,26.0,25.0,25.0,24.0,23.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0,0,0
 Pikeman,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,40.0,34.0,34.0,40.0,40.0,33.0,33.0,32.0,40.0,32.0,40.0,30.0,30.0,40.0,40.0,25.0,25.0,25.0,40.0,22.0,22.0,20.0,20.0,40.0,20.0,20.0,0,20.0,20.0,20.0,20.0,20.0,10.0,60.0,58.0,40.0,38.0,40.0,37.0,60.0,84.0,37.0,36.0,40.0,36.0,60.0,40.0,60.0,34.0,38.0,75.0,24.0,36.0,33.0,40.0,24.0,84.0,40.0,40.0,58.0,33.0,36.0,33.0,60.0,36.0,36.0,32.0,36.0,60.0,33.0,18.0,40.0,40.0,84.0,40.0,18.0,40.0,40.0,40.0,40.0,40.0,18.0,40.0,40.0,84.0,40.0,30.0,40.0,40.0,40.0,40.0,10.0,40.0,1,28.0,1,40.0,40.0,40.0,40.0,28.0,40.0,40.0,1,1,28.0,1,40.0,40.0,1,40.0,1,40.0,28.0,1,1,40.0,10.0,1,1,1,10.0,10.0,28.0,1,1,1,1,1,1,28.0,1,60.0,20.0,40.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,37.0,60.0,38.0,37.0,36.0,35.0,60.0,32.0,34.0,33.0,32.0,31.0,31.0,31.0,40.0,1,40.0,40.0,38.0,37.0,37.0,36.0,36.0,35.0,34.0,33.0,32.0,31.0,31.0,31.0,31.0,31.0,40.0,40.0,40.0,0,0,0
 Trebuchet,450.0,450.0,450.0,450.0,450.0,450.0,450.0,143.0,450.0,143.0,450.0,450.0,450.0,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,150.0,675.0,150.0,150.0,150.0,150.0,675.0,675.0,150.0,150.0,150.0,665.0,140.0,150.0,150.0,657.0,132.0,135.0,150.0,655.0,130.0,653.0,128.0,150.0,125.0,125.0,0,650.0,645.0,120.0,645.0,120.0,120.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,202.5,150.0,150.0,150.0,150.0,150.0,150.0,108.0,202.5,150.0,150.0,108.0,130.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,133.0,150.0,190.5,150.0,150.0,150.0,159.5,137.0,130.0,150.0,150.0,130.0,150.0,150.0,150.0,150.0,150.0,137.0,159.5,119.0,140.0,150.0,67.0,141.0,150.0,130.0,142.0,150.0,67.5,150.0,67.5,137.0,150.0,150.0,150.0,150.0,150.0,150.0,67.5,67.5,150.0,67.5,65.0,142.0,67.5,150.0,67.5,130.0,150.0,57.5,120.0,63.0,150.0,90.0,115.0,132.0,140.0,140.0,150.0,60.0,115.0,108.0,114.0,85.0,51.5,145.0,87.5,150.0,107.5,150.0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,75.0,150.0,150.0,75.0,75.0,75.0,150.0,150.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,120.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,0,0,0
 Knight,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,38.0,32.0,32.0,38.0,38.0,31.0,31.0,30.0,38.0,30.0,38.0,28.0,28.0,38.0,38.0,23.0,23.0,23.0,38.0,20.0,20.0,18.0,18.0,38.0,18.0,18.0,0,18.0,18.0,18.0,18.0,18.0,8.0,114.0,55.0,38.0,36.0,38.0,35.0,114.0,57.0,35.0,34.0,30.400000000000002,34.0,114.0,38.0,57.0,32.0,55.0,33.0,64.6,34.0,31.0,38.0,64.6,57.0,57.0,76.0,112.0,31.0,34.0,31.0,114.0,34.0,34.0,49.0,34.0,57.0,31.0,28.0,38.0,38.0,57.0,38.0,28.0,38.0,38.0,38.0,38.0,38.0,28.0,38.0,38.0,57.0,38.0,28.0,38.0,38.0,38.0,38.0,8.0,38.0,1,38.0,1,38.0,38.0,38.0,38.0,38.0,38.0,38.0,1,1,38.0,1,38.0,38.0,1,38.0,1,38.0,38.0,1,1,38.0,7.0,1,1,1,8.0,8.0,38.0,1,1,1,1,1,1,38.0,1,57.0,18.0,47.5,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,35.0,114.0,55.0,35.0,34.0,33.0,114.0,49.0,32.0,31.0,30.0,29.0,29.0,29.0,38.0,1,38.0,38.0,36.0,35.0,35.0,34.0,34.0,33.0,32.0,31.0,30.0,29.0,29.0,29.0,29.0,29.0,38.0,38.0,38.0,0,0,0
 Ballista,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,52.5,75.0,75.0,37.5,75.0,75.0,75.0,75.0,75.0,75.0,75.0,48.5,56.25,75.0,75.0,75.0,75.0,75.0,75.0,37.5,56.25,75.0,75.0,75.0,75.0,75.0,75.0,75.0,48.5,56.25,75.0,75.0,75.0,75.0,75.0,42.5,37.5,75.0,75.0,67.0,75.0,75.0,75.0,75.0,75.0,42.5,75.0,37.5,75.0,75.0,33.75,54.0,75.0,67.0,75.0,75.0,63.75,75.0,63.75,37.5,75.0,75.0,75.0,75.0,75.0,75.0,63.75,63.75,75.0,63.75,33.75,75.0,63.75,75.0,63.75,65.0,75.0,63.75,65.0,33.75,75.0,40.0,56.0,27.5,75.0,75.0,75.0,28.75,57.0,65.0,49.0,40.0,63.75,70.0,63.75,75.0,63.75,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,75.0,75.0,56.25,75.0,75.0,75.0,75.0,56.25,75.0,75.0,75.0,75.0,75.0,75.0,75.0,73.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,0,0,0
 Heavy Ram,200.0,200.0,200.0,200.0,200.0,200.0,200.0,300.0,200.0,300.0,200.0,200.0,200.0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 Long Bow (Fire),4.25,4.25,4.25,4.25,4.25,4.25,4.25,17.0,4.25,17.0,4.25,4.25,4.25,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,17.0,11.0,11.0,17.0,17.0,10.0,10.0,9.0,17.0,9.0,17.0,7.0,7.0,17.0,17.0,2.0,2.0,2.0,17.0,1,1,1,1,17.0,1,1,0,1,1,1,1,1,1,16.0,15.0,25.5,17.0,17.0,16.0,13.0,11.0,16.0,16.0,51.0,1,11.0,25.5,1.7000000000000002,9.0,25.5,14.0,25.5,1,15.0,17.0,25.5,11.0,25.5,2.55,13.0,15.0,17.0,14.0,11.0,25.5,4.0,25.5,1,1.7000000000000002,14.0,17.0,1,4.0,9.0,17.0,17.0,17.0,25.5,17.0,17.0,17.0,17.0,17.0,1,8.0,17.0,17.0,17.0,17.0,17.0,17.0,1,17.0,1,17.0,1,17.0,17.0,17.0,17.0,17.0,17.0,17.0,1,1,17.0,1,17.0,17.0,1,17.0,1,17.0,17.0,1,1,17.0,1,1,1,1,1,1,17.0,1,1,1,1,1,1,17.0,1,17.0,1,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.45,14.45,11.0,25.5,14.45,14.45,14.45,11.0,25.5,14.45,14.45,14.45,14.45,14.45,14.45,14.45,1,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,0,0,0
 Arquebus,33.0,33.0,33.0,33.0,33.0,33.0,33.0,37.0,33.0,37.0,33.0,33.0,33.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,34.0,34.0,44.0,44.0,26.0,26.0,29.0,44.0,24.0,24.0,22.0,22.0,44.0,19.0,19.0,0,19.0,14.0,14.0,14.0,14.0,14.0,132.0,44.0,74.8,44.0,44.0,44.0,132.0,44.0,44.0,44.0,44.0,14.520000000000001,132.0,74.8,8.8,44.0,66.0,44.0,44.0,14.520000000000001,44.0,44.0,44.0,24.0,66.0,66.0,132.0,44.0,44.0,44.0,132.0,74.8,27.0,66.0,2.5200000000000014,8.8,44.0,39.6,3.200000000000003,31.0,24.0,66.0,39.6,24.0,74.8,44.0,44.0,66.0,39.6,31.0,3.200000000000003,13.0,25.200000000000003,44.0,47.0,13.0,44.0,24.0,36.0,44.0,1,39.6,1,31.0,44.0,44.0,44.0,39.6,44.0,44.0,1,1,39.6,1,45.0,36.0,1,44.0,1,24.0,39.6,1,1,43.0,17.6,1,1,26.0,34.0,34.0,39.6,40.0,1,1,1,1,1,34.6,4.0,44.0,24.0,44.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,44.0,132.0,66.0,44.0,44.0,44.0,132.0,66.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,1,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,0,0,0
 Culverin,80.0,80.0,80.0,80.0,80.0,80.0,80.0,73.0,80.0,73.0,80.0,80.0,80.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,70.0,70.0,80.0,80.0,62.0,62.0,65.0,80.0,60.0,60.0,58.0,58.0,80.0,55.0,55.0,0,55.0,50.0,50.0,50.0,50.0,50.0,80.0,80.0,80.0,80.0,56.0,80.0,80.0,40.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,56.0,60.0,80.0,80.0,80.0,80.0,80.0,80.0,20.0,60.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,39.0,60.0,68.0,80.0,80.0,80.0,37.0,43.0,20.0,80.0,80.0,60.0,80.0,80.0,80.0,80.0,80.0,43.0,37.0,9.0,70.0,80.0,28.0,48.599999999999994,80.0,60.0,72.0,80.0,8.0,80.0,8.0,43.0,80.0,80.0,80.0,80.0,80.0,80.0,8.0,8.0,80.0,8.0,26.0,72.0,8.0,80.0,8.0,60.0,80.0,1,50.0,24.0,80.0,20.0,45.0,38.0,70.0,70.0,80.0,21.0,45.0,38.0,44.0,15.0,1,75.0,28.0,80.0,48.0,80.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,80.0,80.0,60.0,80.0,80.0,80.0,80.0,60.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,50.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,0,0,0
 Basilisk,435.0,435.0,435.0,435.0,435.0,435.0,435.0,138.0,435.0,138.0,435.0,435.0,435.0,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.0,145.0,652.5,145.0,145.0,145.0,145.0,652.5,652.5,145.0,145.0,145.0,642.5,135.0,145.0,145.0,634.5,127.0,130.0,145.0,632.5,125.0,630.5,123.0,145.0,120.0,120.0,0,627.5,622.5,115.0,622.5,115.0,115.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,195.75,145.0,145.0,145.0,145.0,145.0,145.0,104.39999999999999,195.75,145.0,145.0,104.39999999999999,125.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,128.0,145.0,183.75,145.0,145.0,145.0,152.75,132.0,125.0,145.0,145.0,125.0,145.0,145.0,145.0,145.0,145.0,132.0,152.75,114.0,135.0,145.0,64.5,136.0,145.0,125.0,137.0,145.0,63.25,145.0,63.25,132.0,145.0,145.0,145.0,145.0,145.0,145.0,63.25,63.25,145.0,63.25,62.5,137.0,63.25,145.0,63.25,125.0,145.0,53.25,115.0,60.5,145.0,85.0,110.0,127.0,135.0,135.0,145.0,57.5,110.0,103.0,109.0,80.0,47.25,140.0,83.25,145.0,103.25,145.0,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5,72.5,145.0,145.0,72.5,72.5,72.5,145.0,145.0,72.5,72.5,72.5,72.5,72.5,72.5,72.5,115.0,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,0,0,0
 Royal Cuirassier,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0,40.0,40.0,40.0,40.0,40.0,40.0,60.0,80.0,38.0,60.0,50.0,60.0,60.0,60.0,60.0,105.0,32.0,40.0,60.0,37.0,40.0,50.0,35.0,120.0,36.0,40.0,60.0,60.0,35.0,58.0,43.0,80.0,58.0,60.0,99.0,60.0,60.0,34.0,50.0,30.0,40.0,40.0,60.0,60.0,50.0,50.0,59.0,20.0,60.0,50.0,36.0,80.0,80.0,15.0,60.0,50.0,50.0,60.0,80.0,80.0,40.0,40.0,40.0,50.0,40.0,80.0,1,60.0,1,50.0,80.0,80.0,80.0,60.0,80.0,80.0,1,1,60.0,1,40.0,40.0,1,80.0,1,50.0,60.0,1,40.0,40.0,40.0,40.0,40.0,50.0,40.0,40.0,60.0,40.0,40.0,40.0,40.0,40.0,1,60.0,1,80.0,5.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,37.0,60.0,35.0,37.0,36.0,35.0,60.0,30.0,34.0,32.0,30.0,30.0,30.0,30.0,30.0,40.0,30.0,30.0,38.0,37.0,37.0,36.0,36.0,35.0,34.0,32.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0,0,0
 Carabineer,55.0,55.0,55.0,55.0,55.0,55.0,55.0,48.0,55.0,48.0,55.0,55.0,55.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,24.2,55.0,24.2,24.2,24.2,24.2,55.0,55.0,24.2,24.2,24.2,45.0,14.2,24.2,24.2,37.0,6.199999999999999,9.2,24.2,35.0,4.199999999999999,33.0,2.1999999999999993,24.2,1,1,0,30.0,25.0,1,25.0,1,1,137.5,55.0,82.5,55.0,55.0,55.0,137.5,137.5,55.0,55.0,137.5,82.5,137.5,82.5,11.0,55.0,110.0,110.0,55.0,82.5,55.0,55.0,55.0,117.5,110.0,55.0,137.5,55.0,55.0,55.0,137.5,82.5,38.0,110.0,70.5,11.0,55.0,35.75,12.0,42.0,117.5,55.0,35.75,35.0,82.5,55.0,55.0,55.0,35.75,42.0,12.0,106.5,45.0,55.0,19.5,46.0,24.2,35.0,47.0,55.0,1,35.75,1,42.0,55.0,55.0,55.0,35.75,55.0,55.0,1,1,35.75,1,17.5,47.0,1,55.0,1,35.0,35.75,1,1,15.5,22.0,1,1,37.0,45.0,45.0,35.75,12.5,1,1,1,1,1,30.75,15.0,55.0,35.0,41.25,41.25,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,55.0,137.5,110.0,55.0,55.0,55.0,137.5,110.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,1,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,0,0,0
 Musketeer,33.0,33.0,33.0,33.0,33.0,33.0,33.0,37.0,33.0,37.0,33.0,33.0,33.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,34.0,34.0,44.0,44.0,26.0,26.0,29.0,44.0,24.0,24.0,22.0,22.0,44.0,19.0,19.0,0,19.0,14.0,14.0,14.0,14.0,14.0,132.0,44.0,74.8,44.0,44.0,44.0,132.0,44.0,44.0,44.0,44.0,14.520000000000001,132.0,74.8,8.8,44.0,66.0,44.0,44.0,14.520000000000001,44.0,44.0,44.0,24.0,66.0,66.0,132.0,44.0,44.0,44.0,132.0,74.8,27.0,66.0,2.5200000000000014,8.8,44.0,39.6,3.200000000000003,31.0,24.0,66.0,39.6,24.0,74.8,44.0,44.0,66.0,39.6,31.0,3.200000000000003,13.0,25.200000000000003,44.0,47.0,13.0,44.0,24.0,36.0,44.0,1,39.6,1,31.0,44.0,44.0,44.0,39.6,44.0,44.0,1,1,39.6,1,45.0,36.0,1,44.0,1,24.0,39.6,1,1,43.0,17.6,1,1,26.0,34.0,34.0,39.6,40.0,1,1,1,1,1,34.6,4.0,44.0,24.0,44.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,44.0,132.0,66.0,44.0,44.0,44.0,132.0,66.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,1,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,0,0,0
