, Tower - Primitive, Tower - Copper, Tower - Bronze, Tower - Medieval, Tower - Palisades, Tower - Bamboo, Tower - Imperial, 88mm AA Gun, Tower - Concrete, AA Missile Tower, Tower - Laser, Space Turret, Tower - Space, AA Missile Tower, Fokker Fighter/Bomber, Sopwith Fighter, Gotha Bomber, Catalina, Spitfire Fighter, B-29 Bomber, ME109  Fighter/Bomber, P-51 Fighter, B-17 Bomber, Typhoon Anti-Tank, Corsair Fighter/Bomber, ME262 Fighter/Bomber, Heinkel Bomber, Dauntless, Zero (Carrier Based), Zero, F-15 Fighter, B-2 Bomber, F-14 Fighter/Bomber, B-52 Bomber, A-10 Anti-Tank, F-117 Fighter/Bomber, Titan Bomber, Talon Fighter/Bomber, B-122 Wyvern Bomber, Jackal Fighter, Avenger Fighter/Bomber, Phoenix Fighter/Bomber, Nebula Fighter, Planetary Fighter, War Raft, Galley - Copper, Battleship - Copper, Frigate - Copper, Galley - Bronze, Catapult Ship - Bronze, Frigate - Bronze, Battleship - Bronze, Battleship - Byzantine, Galley - Byzantine, Frigate - Byzantine, Galley - Middle Ages, Battleship - Middle Ages, Frigate - Middle Ages, Catapult Ship, Galleon - Renaissance, Battleship - Renaissance, Frigate - Renaissance, Cruiser - Gunboat, Galleon - Imperial, Battleship - Imperial, Frigate - Imperial, Battleship - Royal, Frigate - Royal, Galleon - Royal, Cruiser - Dardo, Frigate - Good Hope, Naval Mine, Battleship - Dreadnought, Battleship - Bismarck, Frigate - Warrington, Battleship - Leviathan, Frigate - Juggernaut, Cruiser - Sagittarian, Clubman, Rock Thrower, Spearman, Slinger, Sampson, Simple Bowman, Maceman, Horseman, Simple Bowman (Fire), Chariot Archer, War Elephant, Stone Thrower, Short Sword, Phalanx, Ram, Catapult, Bronze Cavalry, Elephant Archer, Javelin, Scorpion, Composite Bow, Crossbow, Pilum, Cataphract, Persian Cavalry, Viking, Barbarian, Composite Bow (Fire), Cavalry Archer, Long Bow, Long Sword, Pikeman, Trebuchet, Knight, Ballista, Heavy Ram, Long Bow (Fire), Arquebus, Culverin, Basilisk, Royal Cuirassier, Carabineer, Musketeer, Bombard, Halberdier, Sharpshooter, Hand Cannoneer, Dragoon, Grenadier, Serpentine, Bronze Cannon, Imperial Cuirassier, Elite Guard, Partisan, 57mm AT Gun, Machine Gun, Hovercraft, Artillery, Flak Halftrack, Trench Mortar, MkV Tank (HE), Doughboy, A7V Tank (AP), Howitzer Cannon, Grenade Launcher, Sniper, Radio Man, Marine, Bazooka, Flame Thrower, Panzer Tank (AP), Sherman Tank (HE), SAS Commando, Sherman - Flamethrower, 120mm AT Gun, Stinger Soldier, M1 Tank (HE), Heavy Mortar, Leopard Tank (AP), Colossus Artillery, Sentinel, Gladiator Tank, Minotaur, Thor AT Gun, Furies, Pandora, Hyperion, Paladin Cannon, Skywatcher AA, Anti Missile Battery, Guardian, Hercules AT Gun, Zeus, Minotaur II, Hyperion II, Pandora II, Centurion Tank, Watchman, Mining Unit, Cyber Ninja, Dune Patrol, Citizen, Female Citizen, Helicopter Anti-Tank, Sea King, Helicopter Gunship, Reaper Gunship, Sea King II, Spectre AT Helicopter, Ares, Ares II, Sub - U-Boat, Sub - Nautilus, Sub - Trident, Sub - Hammerhead, Sub - Triton, Sargon of Akkad, Alexander the Great, Short Sword (Crusader), Bronze Cavalry (Crusader), Gaius Marius, Charlemagne, William the Conqueror, Long Sword (Crusader), Knight (Crusader), Isabella of Castile, Elizabeth I, Otto von Bismarck, DeVerran, Erwin Rommel, RW Bresden, Alexi Septimus, Tempest, Molly Ryan, Khan Sun Do, Gilgamesh, Hannibal, Greek Captain, Julius Caesar, Julius Caesar, Richard the Lionheart, Henry V, Oliver Cromwell, Napoleon, Manfred von Richthofen, Travis Shackelford, Lt. Stock, 'Bulldog' Ramsey, Dennis St. Albans, Sergei Molotov, Cyborg Molotov, Hu Kwan Do, Space Capital Ship, Space Corvette, Space Fighter
 Spectre AT Helicopter,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.75,3.0,8.75,3.0,3.0,3.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,37.5,37.5,37.5,37.5,18.75,37.5,37.5,37.5,37.5,37.5,37.5,25.0,37.5,37.5,25.0,17.75,37.5,37.5,37.5,25.0,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,17.75,37.5,25.0,25.0,37.5,37.5,25.0,16.25,37.5,37.5,37.5,16.75,37.5,37.5,37.5,37.5,37.5,16.25,25.0,37.5,37.5,37.5,17.5,37.5,25.0,16.75,10.0,37.5,25.0,37.5,37.5,15.0,37.5,37.5,37.5,37.5,37.5,37.5,37.5,25.0,37.5,25.0,17.5,10.0,25.0,37.5,37.5,16.25,37.5,25.0,22.5,17.5,25.0,16.25,45.25,12.5,10.0,10.0,37.5,16.25,20.5,22.5,43.5,16.25,25.0,36.25,25.0,37.5,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,18.75,18.75,37.5,37.5,18.75,18.75,18.75,37.5,37.5,18.75,18.75,18.75,18.75,18.75,18.75,18.75,24.5,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,0.0,0.0,0.0
 Ares,32.5,32.5,32.5,32.5,32.5,32.5,32.5,19.5,32.5,19.5,32.5,32.5,32.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,0.0,65.0,45.0,45.0,35.0,35.0,35.0,130.0,65.0,130.0,65.0,65.0,65.0,130.0,130.0,65.0,65.0,130.0,130.0,130.0,130.0,65.0,65.0,130.0,130.0,130.0,130.0,65.0,65.0,130.0,130.0,130.0,130.0,130.0,65.0,65.0,65.0,130.0,130.0,65.0,130.0,130.0,65.0,65.0,65.0,65.0,65.0,130.0,130.0,65.0,65.0,130.0,65.0,65.0,130.0,65.0,65.0,65.0,130.0,65.0,65.0,84.5,65.0,65.0,65.0,3.0,65.0,15.0,65.0,15.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,5.0,5.0,65.0,5.0,59.5,13.0,1.0,65.0,1.0,65.0,65.0,1.0,90.0,51.5,65.0,25.0,51.5,65.0,3.0,3.0,65.0,44.5,1.0,82.0,38.5,13.0,1.0,60.0,15.0,65.0,40.0,48.75,48.75,19.5,32.5,17.5,13.5,32.5,17.5,71.0,64.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,130.0,130.0,65.0,65.0,65.0,130.0,130.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,46.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,0.0,0.0,0.0
 Ares II,37.5,37.5,37.5,37.5,37.5,37.5,37.5,22.5,37.5,22.5,37.5,37.5,37.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,55.0,55.0,45.0,45.0,45.0,150.0,75.0,150.0,75.0,75.0,75.0,150.0,150.0,75.0,75.0,150.0,150.0,150.0,150.0,75.0,75.0,150.0,150.0,150.0,150.0,75.0,75.0,150.0,150.0,150.0,150.0,150.0,75.0,75.0,75.0,150.0,150.0,75.0,150.0,150.0,75.0,75.0,75.0,75.0,75.0,150.0,150.0,75.0,75.0,150.0,75.0,75.0,150.0,75.0,75.0,75.0,150.0,75.0,75.0,97.5,75.0,75.0,75.0,5.0,75.0,25.0,75.0,25.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,15.0,15.0,75.0,15.0,72.5,15.0,3.0,75.0,3.0,75.0,75.0,3.0,110.0,64.5,75.0,39.0,66.5,75.0,5.0,5.0,75.0,57.5,5.0,102.0,53.5,27.0,1.0,70.0,25.0,75.0,50.0,56.25,56.25,24.5,37.5,22.5,18.5,37.5,22.5,85.0,78.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,150.0,150.0,75.0,75.0,75.0,150.0,150.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,60.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,0.0,0.0,0.0
 Sub - U-Boat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,21.666666666666668,75.83333333333333,21.666666666666668,21.666666666666668,21.666666666666668,21.666666666666668,75.83333333333333,75.83333333333333,21.666666666666668,21.666666666666668,21.666666666666668,75.83333333333333,21.666666666666668,21.666666666666668,21.666666666666668,75.83333333333333,21.666666666666668,21.666666666666668,21.666666666666668,75.83333333333333,21.666666666666668,75.83333333333333,21.666666666666668,21.666666666666668,21.666666666666668,21.666666666666668,0.0,75.83333333333333,75.83333333333333,21.666666666666668,75.83333333333333,21.666666666666668,21.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,21.666666666666668,21.666666666666668,21.666666666666668,21.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 Sub - Nautilus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,33.333333333333336,116.66666666666667,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,116.66666666666667,116.66666666666667,33.333333333333336,33.333333333333336,33.333333333333336,116.66666666666667,33.333333333333336,33.333333333333336,33.333333333333336,116.66666666666667,33.333333333333336,33.333333333333336,33.333333333333336,116.66666666666667,33.333333333333336,116.66666666666667,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.0,116.66666666666667,116.66666666666667,33.333333333333336,116.66666666666667,33.333333333333336,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 Sub - Trident,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.06666666666667,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.06666666666667,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,52.666666666666664,53.333333333333336,53.333333333333336,53.333333333333336,52.8,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,52.666666666666664,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,0.0,52.8,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,52.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,52.666666666666664,53.333333333333336,53.333333333333336,52.666666666666664,53.333333333333336,53.333333333333336,51.0,52.06666666666667,51.666666666666664,53.333333333333336,53.333333333333336,53.333333333333336,53.0,52.13333333333333,52.666666666666664,51.6,51.0,53.333333333333336,53.0,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.2,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,0.0,0.0,0.0
 Sub - Hammerhead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.666666666666664,41.666666666666664,145.83333333333334,41.666666666666664,41.666666666666664,41.666666666666664,41.666666666666664,145.83333333333334,145.83333333333334,41.666666666666664,41.666666666666664,41.666666666666664,145.83333333333334,41.666666666666664,41.666666666666664,41.666666666666664,145.83333333333334,41.666666666666664,41.666666666666664,41.666666666666664,145.83333333333334,41.666666666666664,145.83333333333334,41.666666666666664,41.666666666666664,41.666666666666664,41.666666666666664,0.0,145.83333333333334,145.83333333333334,41.666666666666664,145.83333333333334,41.666666666666664,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.666666666666664,41.666666666666664,41.666666666666664,41.666666666666664,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 Sub - Triton,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.4,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.4,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.0,66.66666666666667,66.66666666666667,66.66666666666667,66.13333333333334,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.0,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,0.0,66.13333333333334,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,65.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.0,66.66666666666667,66.66666666666667,66.0,66.66666666666667,66.66666666666667,64.33333333333333,65.4,65.0,66.66666666666667,66.66666666666667,66.66666666666667,66.33333333333333,65.46666666666667,66.0,64.93333333333334,64.33333333333333,66.66666666666667,66.33333333333333,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.53333333333333,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,0.0,0.0,0.0
 Sargon of Akkad,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.5,6.0,6.0,6.0,6.0,6.0,7.5,6.0,6.0,6.0,12.0,6.0,7.5,6.0,6.0,4.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,6.0,7.5,6.0,6.0,6.0,7.5,6.0,4.0,9.0,6.0,6.0,6.0,5.4,6.0,1.0,6.0,4.5,5.4,2.0,6.0,6.0,6.0,4.5,5.4,1.0,6.0,6.0,6.0,6.0,2.4000000000000004,6.0,6.0,2.0,6.0,6.0,1.5,5.4,3.0,0.5,6.0,6.0,6.0,5.4,6.0,6.0,3.0,1.5,5.4,1.5,2.4000000000000004,6.0,1.5,6.0,3.0,1.0,5.4,1.5,0.5,2.4000000000000004,3.0,0.5,0.5,0.5,6.0,6.0,5.4,0.5,0.5,0.5,0.5,0.5,1.5,2.9000000000000004,1.5,6.0,1.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.5,9.0,6.0,6.0,6.0,7.5,9.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0
 Alexander the Great,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.75,7.0,7.0,7.0,7.0,7.0,8.75,7.0,7.0,7.0,14.0,7.0,8.75,7.0,7.0,5.0,10.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,10.5,7.0,8.75,7.0,7.0,7.0,8.75,7.0,5.0,10.5,7.0,7.0,7.0,6.3,7.0,2.0,7.0,5.25,6.3,3.0,7.0,7.0,7.0,5.25,6.3,2.0,7.0,7.0,7.0,7.0,2.8000000000000003,7.0,7.0,3.0,7.0,7.0,1.75,6.3,3.5,0.5,7.0,7.0,7.0,6.3,7.0,7.0,3.5,1.75,6.3,1.75,2.8000000000000003,7.0,1.75,7.0,3.5,2.0,6.3,1.75,0.5,2.8000000000000003,3.5,0.5,0.5,0.5,7.0,7.0,6.3,0.5,0.5,0.5,0.5,0.5,1.75,3.8,1.75,7.0,1.75,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.75,10.5,7.0,7.0,7.0,8.75,10.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.25,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0
